,respondent_id,seasonal_vaccine,xyz_vaccine
8263,34970,0.2,0.2
8264,34971,0.2,0.2
8265,34972,0.2,0.2
8266,34973,0.1,0.1
8267,34974,0.5,0.5
8268,34975,0.0,0.0
8269,34976,0.3,0.3
8270,34977,0.3,0.3
8271,34978,0.7,0.7
8272,34979,0.2,0.2
8273,34980,0.7,0.7
8274,34981,0.5,0.5
8275,34982,0.5,0.5
8276,34983,0.1,0.1
8277,34984,0.4,0.4
8278,34985,0.7,0.7
8279,34986,0.1,0.1
8280,34987,0.2,0.2
8281,34988,0.4,0.4
8282,34989,0.2,0.2
8283,34990,0.6,0.6
8284,34991,0.2,0.2
8285,34992,0.9,0.9
8286,34993,0.7,0.7
8287,34994,0.6,0.6
8288,34995,0.7,0.7
8289,34996,0.8,0.8
8290,34997,0.2,0.2
8291,34998,0.2,0.2
8292,34999,0.6,0.6
8293,35000,0.5,0.5
8294,35001,0.2,0.2
8295,35002,0.3,0.3
8296,35003,0.5,0.5
8297,35004,0.1,0.1
8298,35005,0.6,0.6
8299,35006,0.5,0.5
8300,35007,0.3,0.3
8301,35008,0.3,0.3
8302,35009,0.6,0.6
8303,35010,0.3,0.3
8304,35011,0.3,0.3
8305,35012,0.8,0.8
8306,35013,0.3,0.3
8307,35014,0.1,0.1
8308,35015,0.2,0.2
8309,35016,0.5,0.5
8310,35017,0.7,0.7
8311,35018,0.2,0.2
8312,35019,0.6,0.6
8313,35020,0.8,0.8
8314,35021,0.1,0.1
8315,35022,0.4,0.4
8316,35023,0.2,0.2
8317,35024,0.2,0.2
8318,35025,0.1,0.1
8319,35026,0.3,0.3
8320,35027,0.5,0.5
8321,35028,0.8,0.8
8322,35029,0.6,0.6
8323,35030,0.4,0.4
8324,35031,0.2,0.2
8325,35032,0.4,0.4
8326,35033,0.7,0.7
8327,35034,0.5,0.5
8328,35035,0.5,0.5
8329,35036,0.5,0.5
8330,35037,0.6,0.6
8331,35038,0.1,0.1
8332,35039,0.5,0.5
8333,35040,0.2,0.2
8334,35041,0.2,0.2
8335,35042,0.5,0.5
8336,35043,0.4,0.4
8337,35044,0.3,0.3
8338,35045,0.1,0.1
8339,35046,0.3,0.3
8340,35047,0.4,0.4
8341,35048,0.4,0.4
8342,35049,0.3,0.3
8343,35050,0.0,0.0
8344,35051,0.5,0.5
8345,35052,0.3,0.3
8346,35053,0.7,0.7
8347,35054,0.2,0.2
8348,35055,0.4,0.4
8349,35056,0.1,0.1
8350,35057,0.1,0.1
8351,35058,0.2,0.2
8352,35059,0.1,0.1
8353,35060,0.1,0.1
8354,35061,0.2,0.2
8355,35062,0.4,0.4
8356,35063,0.0,0.0
8357,35064,0.2,0.2
8358,35065,0.6,0.6
8359,35066,0.4,0.4
8360,35067,0.3,0.3
8361,35068,0.4,0.4
8362,35069,0.2,0.2
8363,35070,0.4,0.4
8364,35071,0.1,0.1
8365,35072,0.4,0.4
8366,35073,0.1,0.1
8367,35074,0.2,0.2
8368,35075,0.3,0.3
8369,35076,0.3,0.3
8370,35077,0.2,0.2
8371,35078,0.1,0.1
8372,35079,0.6,0.6
8373,35080,0.6,0.6
8374,35081,0.4,0.4
8375,35082,0.2,0.2
8376,35083,0.1,0.1
8377,35084,0.7,0.7
8378,35085,0.7,0.7
8379,35086,0.4,0.4
8380,35087,0.6,0.6
8381,35088,0.8,0.8
8382,35089,0.1,0.1
8383,35090,0.6,0.6
8384,35091,0.2,0.2
8385,35092,0.6,0.6
8386,35093,0.2,0.2
8387,35094,0.4,0.4
8388,35095,0.5,0.5
8389,35096,0.6,0.6
8390,35097,0.6,0.6
8391,35098,0.4,0.4
8392,35099,0.3,0.3
8393,35100,0.8,0.8
8394,35101,0.3,0.3
8395,35102,0.2,0.2
8396,35103,0.2,0.2
8397,35104,0.5,0.5
8398,35105,0.4,0.4
8399,35106,0.3,0.3
8400,35107,0.4,0.4
8401,35108,0.2,0.2
8402,35109,0.1,0.1
8403,35110,0.2,0.2
8404,35111,0.6,0.6
8405,35112,0.3,0.3
8406,35113,0.2,0.2
8407,35114,0.8,0.8
8408,35115,0.7,0.7
8409,35116,0.2,0.2
8410,35117,0.6,0.6
8411,35118,0.7,0.7
8412,35119,0.3,0.3
8413,35120,0.1,0.1
8414,35121,0.7,0.7
8415,35122,0.0,0.0
8416,35123,0.2,0.2
8417,35124,0.6,0.6
8418,35125,0.4,0.4
8419,35126,0.4,0.4
8420,35127,0.3,0.3
8421,35128,0.4,0.4
8422,35129,0.9,0.9
8423,35130,0.2,0.2
8424,35131,0.6,0.6
8425,35132,0.8,0.8
8426,35133,0.2,0.2
8427,35134,0.7,0.7
8428,35135,0.2,0.2
8429,35136,0.8,0.8
8430,35137,0.6,0.6
8431,35138,0.2,0.2
8432,35139,0.3,0.3
8433,35140,0.4,0.4
8434,35141,0.4,0.4
8435,35142,0.4,0.4
8436,35143,0.2,0.2
8437,35144,0.2,0.2
8438,35145,0.8,0.8
8439,35146,0.5,0.5
8440,35147,0.2,0.2
8441,35148,0.2,0.2
8442,35149,0.3,0.3
8443,35150,0.4,0.4
8444,35151,0.5,0.5
8445,35152,0.1,0.1
8446,35153,0.3,0.3
8447,35154,0.8,0.8
8448,35155,0.7,0.7
8449,35156,0.2,0.2
8450,35157,0.3,0.3
8451,35158,0.1,0.1
8452,35159,0.1,0.1
8453,35160,0.7,0.7
8454,35161,0.2,0.2
8455,35162,0.6,0.6
8456,35163,0.2,0.2
8457,35164,0.2,0.2
8458,35165,0.5,0.5
8459,35166,0.2,0.2
8460,35167,0.5,0.5
8461,35168,0.1,0.1
8462,35169,0.3,0.3
8463,35170,0.5,0.5
8464,35171,0.2,0.2
8465,35172,0.4,0.4
8466,35173,0.5,0.5
8467,35174,0.4,0.4
8468,35175,0.3,0.3
8469,35176,0.6,0.6
8470,35177,0.1,0.1
8471,35178,0.2,0.2
8472,35179,0.4,0.4
8473,35180,0.6,0.6
8474,35181,0.6,0.6
8475,35182,0.2,0.2
8476,35183,0.8,0.8
8477,35184,0.3,0.3
8478,35185,0.4,0.4
8479,35186,0.8,0.8
8480,35187,0.7,0.7
8481,35188,0.3,0.3
8482,35189,0.4,0.4
8483,35190,0.2,0.2
8484,35191,0.2,0.2
8485,35192,0.4,0.4
8486,35193,0.2,0.2
8487,35194,0.0,0.0
8488,35195,0.1,0.1
8489,35196,0.3,0.3
8490,35197,0.6,0.6
8491,35198,0.2,0.2
8492,35199,0.2,0.2
8493,35200,0.4,0.4
8494,35201,0.2,0.2
8495,35202,0.8,0.8
8496,35203,0.9,0.9
8497,35204,0.6,0.6
8498,35205,0.2,0.2
8499,35206,0.8,0.8
8500,35207,0.5,0.5
8501,35208,0.2,0.2
8502,35209,0.3,0.3
8503,35210,0.8,0.8
8504,35211,0.6,0.6
8505,35212,0.4,0.4
8506,35213,0.3,0.3
8507,35214,0.2,0.2
8508,35215,0.2,0.2
8509,35216,0.4,0.4
8510,35217,0.6,0.6
8511,35218,0.2,0.2
8512,35219,0.4,0.4
8513,35220,0.3,0.3
8514,35221,0.4,0.4
8515,35222,0.2,0.2
8516,35223,0.8,0.8
8517,35224,0.1,0.1
8518,35225,0.7,0.7
8519,35226,0.2,0.2
8520,35227,0.3,0.3
8521,35228,0.3,0.3
8522,35229,0.6,0.6
8523,35230,0.1,0.1
8524,35231,0.4,0.4
8525,35232,0.2,0.2
8526,35233,0.2,0.2
8527,35234,0.0,0.0
8528,35235,0.1,0.1
8529,35236,0.2,0.2
8530,35237,0.3,0.3
8531,35238,0.6,0.6
8532,35239,0.6,0.6
8533,35240,0.7,0.7
8534,35241,0.1,0.1
8535,35242,0.0,0.0
8536,35243,0.6,0.6
8537,35244,0.1,0.1
8538,35245,0.8,0.8
8539,35246,0.3,0.3
8540,35247,0.3,0.3
8541,35248,0.3,0.3
8542,35249,0.5,0.5
8543,35250,0.3,0.3
8544,35251,0.3,0.3
8545,35252,0.1,0.1
8546,35253,0.6,0.6
8547,35254,0.2,0.2
8548,35255,0.3,0.3
8549,35256,0.3,0.3
8550,35257,0.3,0.3
8551,35258,0.2,0.2
8552,35259,0.5,0.5
8553,35260,0.5,0.5
8554,35261,0.2,0.2
8555,35262,0.4,0.4
8556,35263,0.1,0.1
8557,35264,0.6,0.6
8558,35265,0.3,0.3
8559,35266,0.6,0.6
8560,35267,0.7,0.7
8561,35268,0.2,0.2
8562,35269,0.0,0.0
8563,35270,0.4,0.4
8564,35271,0.4,0.4
8565,35272,0.7,0.7
8566,35273,0.3,0.3
8567,35274,0.3,0.3
8568,35275,0.4,0.4
8569,35276,0.5,0.5
8570,35277,1.0,1.0
8571,35278,0.2,0.2
8572,35279,0.2,0.2
8573,35280,0.3,0.3
8574,35281,0.1,0.1
8575,35282,0.3,0.3
8576,35283,0.1,0.1
8577,35284,0.3,0.3
8578,35285,0.5,0.5
8579,35286,0.4,0.4
8580,35287,0.2,0.2
8581,35288,0.8,0.8
8582,35289,0.1,0.1
8583,35290,0.1,0.1
8584,35291,0.5,0.5
8585,35292,0.2,0.2
8586,35293,0.2,0.2
8587,35294,0.2,0.2
8588,35295,0.2,0.2
8589,35296,0.1,0.1
8590,35297,0.1,0.1
8591,35298,0.2,0.2
8592,35299,0.2,0.2
8593,35300,0.6,0.6
8594,35301,0.2,0.2
8595,35302,0.4,0.4
8596,35303,0.2,0.2
8597,35304,0.8,0.8
8598,35305,0.1,0.1
8599,35306,0.3,0.3
8600,35307,0.6,0.6
8601,35308,0.6,0.6
8602,35309,0.2,0.2
8603,35310,0.8,0.8
8604,35311,0.4,0.4
8605,35312,0.1,0.1
8606,35313,0.8,0.8
8607,35314,0.2,0.2
8608,35315,0.2,0.2
8609,35316,0.5,0.5
8610,35317,0.1,0.1
8611,35318,0.1,0.1
8612,35319,0.6,0.6
8613,35320,0.7,0.7
8614,35321,0.1,0.1
8615,35322,0.2,0.2
8616,35323,0.6,0.6
8617,35324,0.8,0.8
8618,35325,0.4,0.4
8619,35326,0.6,0.6
8620,35327,0.7,0.7
8621,35328,0.7,0.7
8622,35329,0.6,0.6
8623,35330,0.3,0.3
8624,35331,0.1,0.1
8625,35332,0.2,0.2
8626,35333,0.3,0.3
8627,35334,0.2,0.2
8628,35335,0.2,0.2
8629,35336,0.3,0.3
8630,35337,0.2,0.2
8631,35338,0.7,0.7
8632,35339,0.1,0.1
8633,35340,0.8,0.8
8634,35341,0.2,0.2
8635,35342,0.5,0.5
8636,35343,0.2,0.2
8637,35344,0.1,0.1
8638,35345,0.2,0.2
8639,35346,0.5,0.5
8640,35347,0.7,0.7
8641,35348,0.6,0.6
8642,35349,0.4,0.4
8643,35350,0.6,0.6
8644,35351,0.5,0.5
8645,35352,0.8,0.8
8646,35353,0.0,0.0
8647,35354,0.9,0.9
8648,35355,0.1,0.1
8649,35356,0.4,0.4
8650,35357,0.5,0.5
8651,35358,0.3,0.3
8652,35359,0.6,0.6
8653,35360,0.3,0.3
8654,35361,0.5,0.5
8655,35362,0.0,0.0
8656,35363,0.6,0.6
8657,35364,0.4,0.4
8658,35365,0.7,0.7
8659,35366,0.1,0.1
8660,35367,0.2,0.2
8661,35368,0.1,0.1
8662,35369,0.2,0.2
8663,35370,0.7,0.7
8664,35371,0.2,0.2
8665,35372,0.1,0.1
8666,35373,0.5,0.5
8667,35374,0.2,0.2
8668,35375,0.4,0.4
8669,35376,0.2,0.2
8670,35377,0.6,0.6
8671,35378,0.3,0.3
8672,35379,0.7,0.7
8673,35380,0.6,0.6
8674,35381,0.6,0.6
8675,35382,0.6,0.6
8676,35383,0.1,0.1
8677,35384,0.2,0.2
8678,35385,0.6,0.6
8679,35386,0.6,0.6
8680,35387,0.1,0.1
8681,35388,0.0,0.0
8682,35389,0.2,0.2
8683,35390,0.2,0.2
8684,35391,0.2,0.2
8685,35392,0.2,0.2
8686,35393,0.2,0.2
8687,35394,0.8,0.8
8688,35395,0.5,0.5
8689,35396,0.5,0.5
8690,35397,0.1,0.1
8691,35398,0.6,0.6
8692,35399,0.5,0.5
8693,35400,0.8,0.8
8694,35401,0.6,0.6
8695,35402,0.5,0.5
8696,35403,0.2,0.2
8697,35404,0.2,0.2
8698,35405,0.2,0.2
8699,35406,0.2,0.2
8700,35407,0.4,0.4
8701,35408,0.4,0.4
8702,35409,1.0,1.0
8703,35410,0.6,0.6
8704,35411,0.4,0.4
8705,35412,0.4,0.4
8706,35413,0.1,0.1
8707,35414,0.3,0.3
8708,35415,0.5,0.5
8709,35416,0.1,0.1
8710,35417,0.1,0.1
8711,35418,0.3,0.3
8712,35419,0.4,0.4
8713,35420,0.0,0.0
8714,35421,0.0,0.0
8715,35422,0.4,0.4
8716,35423,0.3,0.3
8717,35424,0.3,0.3
8718,35425,0.1,0.1
8719,35426,0.6,0.6
8720,35427,0.2,0.2
8721,35428,0.3,0.3
8722,35429,0.7,0.7
8723,35430,0.3,0.3
8724,35431,0.4,0.4
8725,35432,0.1,0.1
8726,35433,0.5,0.5
8727,35434,0.3,0.3
8728,35435,0.7,0.7
8729,35436,0.3,0.3
8730,35437,0.7,0.7
8731,35438,0.3,0.3
8732,35439,0.5,0.5
8733,35440,0.4,0.4
8734,35441,0.8,0.8
8735,35442,0.3,0.3
8736,35443,0.4,0.4
8737,35444,0.5,0.5
8738,35445,0.8,0.8
8739,35446,0.2,0.2
8740,35447,0.3,0.3
8741,35448,0.2,0.2
8742,35449,0.8,0.8
8743,35450,0.6,0.6
8744,35451,0.4,0.4
8745,35452,0.1,0.1
8746,35453,0.6,0.6
8747,35454,0.2,0.2
8748,35455,0.7,0.7
8749,35456,0.5,0.5
8750,35457,0.1,0.1
8751,35458,0.4,0.4
8752,35459,0.7,0.7
8753,35460,0.3,0.3
8754,35461,0.6,0.6
8755,35462,0.6,0.6
8756,35463,0.7,0.7
8757,35464,0.3,0.3
8758,35465,0.8,0.8
8759,35466,0.3,0.3
8760,35467,0.5,0.5
8761,35468,0.4,0.4
8762,35469,0.5,0.5
8763,35470,0.2,0.2
8764,35471,0.2,0.2
8765,35472,0.3,0.3
8766,35473,0.2,0.2
8767,35474,0.1,0.1
8768,35475,0.7,0.7
8769,35476,0.4,0.4
8770,35477,0.1,0.1
8771,35478,0.4,0.4
8772,35479,0.4,0.4
8773,35480,0.1,0.1
8774,35481,0.9,0.9
8775,35482,0.9,0.9
8776,35483,0.2,0.2
8777,35484,0.7,0.7
8778,35485,0.2,0.2
8779,35486,0.3,0.3
8780,35487,0.4,0.4
8781,35488,0.2,0.2
8782,35489,0.4,0.4
8783,35490,0.4,0.4
8784,35491,0.2,0.2
8785,35492,0.2,0.2
8786,35493,0.5,0.5
8787,35494,0.3,0.3
8788,35495,0.4,0.4
8789,35496,0.1,0.1
8790,35497,0.0,0.0
8791,35498,0.8,0.8
8792,35499,0.3,0.3
8793,35500,0.1,0.1
8794,35501,0.2,0.2
8795,35502,0.1,0.1
8796,35503,0.3,0.3
8797,35504,0.9,0.9
8798,35505,0.3,0.3
8799,35506,0.5,0.5
8800,35507,0.7,0.7
8801,35508,0.4,0.4
8802,35509,0.3,0.3
8803,35510,0.2,0.2
8804,35511,0.4,0.4
8805,35512,0.8,0.8
8806,35513,0.7,0.7
8807,35514,0.3,0.3
8808,35515,0.6,0.6
8809,35516,0.2,0.2
8810,35517,0.6,0.6
8811,35518,0.2,0.2
8812,35519,0.3,0.3
8813,35520,0.4,0.4
8814,35521,0.6,0.6
8815,35522,0.9,0.9
8816,35523,0.4,0.4
8817,35524,0.4,0.4
8818,35525,0.1,0.1
8819,35526,0.6,0.6
8820,35527,0.6,0.6
8821,35528,0.5,0.5
8822,35529,0.4,0.4
8823,35530,0.2,0.2
8824,35531,0.3,0.3
8825,35532,0.5,0.5
8826,35533,0.3,0.3
8827,35534,0.4,0.4
8828,35535,0.1,0.1
8829,35536,0.8,0.8
8830,35537,0.3,0.3
8831,35538,0.7,0.7
8832,35539,0.3,0.3
8833,35540,0.4,0.4
8834,35541,0.9,0.9
8835,35542,0.2,0.2
8836,35543,0.1,0.1
8837,35544,0.5,0.5
8838,35545,0.8,0.8
8839,35546,0.2,0.2
8840,35547,0.4,0.4
8841,35548,0.4,0.4
8842,35549,0.2,0.2
8843,35550,0.3,0.3
8844,35551,0.2,0.2
8845,35552,0.7,0.7
8846,35553,0.6,0.6
8847,35554,0.7,0.7
8848,35555,0.3,0.3
8849,35556,0.1,0.1
8850,35557,0.4,0.4
8851,35558,0.1,0.1
8852,35559,0.2,0.2
8853,35560,0.4,0.4
8854,35561,0.1,0.1
8855,35562,0.3,0.3
8856,35563,0.3,0.3
8857,35564,0.2,0.2
8858,35565,0.2,0.2
8859,35566,0.4,0.4
8860,35567,0.1,0.1
8861,35568,0.5,0.5
8862,35569,0.6,0.6
8863,35570,0.7,0.7
8864,35571,0.6,0.6
8865,35572,0.3,0.3
8866,35573,0.9,0.9
8867,35574,0.1,0.1
8868,35575,0.8,0.8
8869,35576,0.2,0.2
8870,35577,0.6,0.6
8871,35578,0.3,0.3
8872,35579,0.2,0.2
8873,35580,0.4,0.4
8874,35581,0.8,0.8
8875,35582,0.9,0.9
8876,35583,0.2,0.2
8877,35584,0.2,0.2
8878,35585,0.0,0.0
8879,35586,0.8,0.8
8880,35587,0.4,0.4
8881,35588,0.2,0.2
8882,35589,0.5,0.5
8883,35590,0.5,0.5
8884,35591,0.4,0.4
8885,35592,0.2,0.2
8886,35593,0.1,0.1
8887,35594,0.8,0.8
8888,35595,0.1,0.1
8889,35596,0.2,0.2
8890,35597,0.2,0.2
8891,35598,0.3,0.3
8892,35599,0.8,0.8
8893,35600,0.4,0.4
8894,35601,0.7,0.7
8895,35602,0.2,0.2
8896,35603,0.8,0.8
8897,35604,0.5,0.5
8898,35605,0.3,0.3
8899,35606,0.7,0.7
8900,35607,0.1,0.1
8901,35608,0.4,0.4
8902,35609,0.8,0.8
8903,35610,0.4,0.4
8904,35611,0.6,0.6
8905,35612,0.5,0.5
8906,35613,0.4,0.4
8907,35614,0.7,0.7
8908,35615,0.3,0.3
8909,35616,0.3,0.3
8910,35617,0.2,0.2
8911,35618,0.6,0.6
8912,35619,0.3,0.3
8913,35620,0.2,0.2
8914,35621,0.7,0.7
8915,35622,0.7,0.7
8916,35623,0.2,0.2
8917,35624,0.2,0.2
8918,35625,0.7,0.7
8919,35626,0.6,0.6
8920,35627,0.5,0.5
8921,35628,0.2,0.2
8922,35629,0.4,0.4
8923,35630,0.1,0.1
8924,35631,0.3,0.3
8925,35632,0.2,0.2
8926,35633,0.2,0.2
8927,35634,0.1,0.1
8928,35635,0.5,0.5
8929,35636,0.6,0.6
8930,35637,0.2,0.2
8931,35638,0.1,0.1
8932,35639,0.8,0.8
8933,35640,0.2,0.2
8934,35641,0.2,0.2
8935,35642,0.2,0.2
8936,35643,0.4,0.4
8937,35644,0.0,0.0
8938,35645,0.5,0.5
8939,35646,0.1,0.1
8940,35647,0.4,0.4
8941,35648,0.8,0.8
8942,35649,0.4,0.4
8943,35650,0.7,0.7
8944,35651,0.1,0.1
8945,35652,0.3,0.3
8946,35653,0.8,0.8
8947,35654,0.2,0.2
8948,35655,0.3,0.3
8949,35656,0.3,0.3
8950,35657,0.5,0.5
8951,35658,0.6,0.6
8952,35659,0.6,0.6
8953,35660,0.4,0.4
8954,35661,0.3,0.3
8955,35662,0.2,0.2
8956,35663,0.1,0.1
8957,35664,0.5,0.5
8958,35665,0.4,0.4
8959,35666,0.1,0.1
8960,35667,0.6,0.6
8961,35668,0.1,0.1
8962,35669,0.9,0.9
8963,35670,0.3,0.3
8964,35671,0.6,0.6
8965,35672,0.4,0.4
8966,35673,0.1,0.1
8967,35674,0.6,0.6
8968,35675,0.3,0.3
8969,35676,0.2,0.2
8970,35677,0.2,0.2
8971,35678,0.3,0.3
8972,35679,0.1,0.1
8973,35680,0.2,0.2
8974,35681,0.8,0.8
8975,35682,0.2,0.2
8976,35683,0.4,0.4
8977,35684,0.2,0.2
8978,35685,0.1,0.1
8979,35686,0.5,0.5
8980,35687,0.1,0.1
8981,35688,0.3,0.3
8982,35689,0.2,0.2
8983,35690,0.2,0.2
8984,35691,0.8,0.8
8985,35692,0.2,0.2
8986,35693,0.7,0.7
8987,35694,0.8,0.8
8988,35695,0.6,0.6
8989,35696,0.3,0.3
8990,35697,0.7,0.7
8991,35698,0.3,0.3
8992,35699,0.0,0.0
8993,35700,0.2,0.2
8994,35701,0.1,0.1
8995,35702,0.3,0.3
8996,35703,0.6,0.6
8997,35704,0.7,0.7
8998,35705,0.1,0.1
8999,35706,0.6,0.6
9000,35707,0.8,0.8
9001,35708,0.6,0.6
9002,35709,0.1,0.1
9003,35710,0.4,0.4
9004,35711,0.9,0.9
9005,35712,0.2,0.2
9006,35713,0.2,0.2
9007,35714,0.8,0.8
9008,35715,0.5,0.5
9009,35716,0.2,0.2
9010,35717,0.4,0.4
9011,35718,0.1,0.1
9012,35719,0.3,0.3
9013,35720,0.7,0.7
9014,35721,0.1,0.1
9015,35722,0.1,0.1
9016,35723,0.9,0.9
9017,35724,0.1,0.1
9018,35725,0.2,0.2
9019,35726,0.6,0.6
9020,35727,0.2,0.2
9021,35728,0.4,0.4
9022,35729,0.4,0.4
9023,35730,0.2,0.2
9024,35731,0.8,0.8
9025,35732,0.2,0.2
9026,35733,0.8,0.8
9027,35734,0.4,0.4
9028,35735,0.2,0.2
9029,35736,0.1,0.1
9030,35737,0.5,0.5
9031,35738,0.2,0.2
9032,35739,0.8,0.8
9033,35740,0.7,0.7
9034,35741,0.2,0.2
9035,35742,0.5,0.5
9036,35743,0.3,0.3
9037,35744,0.9,0.9
9038,35745,0.4,0.4
9039,35746,0.1,0.1
9040,35747,0.1,0.1
9041,35748,0.3,0.3
9042,35749,0.0,0.0
9043,35750,0.1,0.1
9044,35751,0.3,0.3
9045,35752,0.3,0.3
9046,35753,0.6,0.6
9047,35754,0.3,0.3
9048,35755,0.3,0.3
9049,35756,0.7,0.7
9050,35757,0.4,0.4
9051,35758,0.1,0.1
9052,35759,0.9,0.9
9053,35760,0.3,0.3
9054,35761,0.4,0.4
9055,35762,0.5,0.5
9056,35763,0.7,0.7
9057,35764,0.8,0.8
9058,35765,0.2,0.2
9059,35766,0.8,0.8
9060,35767,0.8,0.8
9061,35768,0.8,0.8
9062,35769,0.3,0.3
9063,35770,0.8,0.8
9064,35771,0.5,0.5
9065,35772,0.1,0.1
9066,35773,0.2,0.2
9067,35774,0.3,0.3
9068,35775,0.6,0.6
9069,35776,0.4,0.4
9070,35777,0.7,0.7
9071,35778,0.1,0.1
9072,35779,0.2,0.2
9073,35780,0.8,0.8
9074,35781,0.2,0.2
9075,35782,0.9,0.9
9076,35783,0.5,0.5
9077,35784,0.7,0.7
9078,35785,0.1,0.1
9079,35786,0.4,0.4
9080,35787,0.8,0.8
9081,35788,0.4,0.4
9082,35789,0.2,0.2
9083,35790,0.8,0.8
9084,35791,0.7,0.7
9085,35792,0.2,0.2
9086,35793,0.6,0.6
9087,35794,0.1,0.1
9088,35795,0.5,0.5
9089,35796,0.1,0.1
9090,35797,0.1,0.1
9091,35798,0.3,0.3
9092,35799,0.2,0.2
9093,35800,0.2,0.2
9094,35801,0.7,0.7
9095,35802,0.1,0.1
9096,35803,0.4,0.4
9097,35804,0.3,0.3
9098,35805,0.4,0.4
9099,35806,0.2,0.2
9100,35807,0.4,0.4
9101,35808,0.5,0.5
9102,35809,0.4,0.4
9103,35810,0.7,0.7
9104,35811,0.4,0.4
9105,35812,0.4,0.4
9106,35813,0.1,0.1
9107,35814,0.4,0.4
9108,35815,0.2,0.2
9109,35816,0.7,0.7
9110,35817,0.3,0.3
9111,35818,0.2,0.2
9112,35819,0.3,0.3
9113,35820,0.3,0.3
9114,35821,0.3,0.3
9115,35822,0.8,0.8
9116,35823,0.6,0.6
9117,35824,0.3,0.3
9118,35825,0.8,0.8
9119,35826,0.4,0.4
9120,35827,0.5,0.5
9121,35828,0.1,0.1
9122,35829,0.2,0.2
9123,35830,0.7,0.7
9124,35831,0.3,0.3
9125,35832,0.3,0.3
9126,35833,0.1,0.1
9127,35834,0.6,0.6
9128,35835,0.3,0.3
9129,35836,0.2,0.2
9130,35837,0.5,0.5
9131,35838,0.2,0.2
9132,35839,0.4,0.4
9133,35840,0.2,0.2
9134,35841,0.5,0.5
9135,35842,0.4,0.4
9136,35843,0.5,0.5
9137,35844,0.4,0.4
9138,35845,0.2,0.2
9139,35846,0.2,0.2
9140,35847,0.7,0.7
9141,35848,0.8,0.8
9142,35849,0.2,0.2
9143,35850,0.6,0.6
9144,35851,0.1,0.1
9145,35852,0.4,0.4
9146,35853,0.6,0.6
9147,35854,0.6,0.6
9148,35855,0.3,0.3
9149,35856,0.4,0.4
9150,35857,0.2,0.2
9151,35858,0.5,0.5
9152,35859,0.4,0.4
9153,35860,0.3,0.3
9154,35861,0.8,0.8
9155,35862,0.4,0.4
9156,35863,0.7,0.7
9157,35864,0.4,0.4
9158,35865,0.6,0.6
9159,35866,0.1,0.1
9160,35867,0.1,0.1
9161,35868,0.3,0.3
9162,35869,0.2,0.2
9163,35870,0.4,0.4
9164,35871,0.8,0.8
9165,35872,0.4,0.4
9166,35873,0.6,0.6
9167,35874,0.6,0.6
9168,35875,0.4,0.4
9169,35876,0.3,0.3
9170,35877,0.2,0.2
9171,35878,0.8,0.8
9172,35879,0.6,0.6
9173,35880,0.6,0.6
9174,35881,0.6,0.6
9175,35882,0.6,0.6
9176,35883,0.7,0.7
9177,35884,0.2,0.2
9178,35885,0.5,0.5
9179,35886,0.1,0.1
9180,35887,0.8,0.8
9181,35888,0.6,0.6
9182,35889,0.6,0.6
9183,35890,0.2,0.2
9184,35891,0.2,0.2
9185,35892,0.3,0.3
9186,35893,0.6,0.6
9187,35894,0.6,0.6
9188,35895,0.8,0.8
9189,35896,0.3,0.3
9190,35897,0.1,0.1
9191,35898,0.2,0.2
9192,35899,0.2,0.2
9193,35900,0.1,0.1
9194,35901,0.4,0.4
9195,35902,0.1,0.1
9196,35903,0.6,0.6
9197,35904,0.4,0.4
9198,35905,0.2,0.2
9199,35906,0.3,0.3
9200,35907,0.7,0.7
9201,35908,0.1,0.1
9202,35909,0.3,0.3
9203,35910,0.3,0.3
9204,35911,0.7,0.7
9205,35912,0.1,0.1
9206,35913,0.0,0.0
9207,35914,0.1,0.1
9208,35915,0.8,0.8
9209,35916,0.7,0.7
9210,35917,0.1,0.1
9211,35918,0.3,0.3
9212,35919,0.1,0.1
9213,35920,0.1,0.1
9214,35921,0.6,0.6
9215,35922,0.1,0.1
9216,35923,0.4,0.4
9217,35924,0.3,0.3
9218,35925,0.9,0.9
9219,35926,0.5,0.5
9220,35927,0.7,0.7
9221,35928,0.1,0.1
9222,35929,0.6,0.6
9223,35930,0.8,0.8
9224,35931,0.6,0.6
9225,35932,0.8,0.8
9226,35933,0.2,0.2
9227,35934,0.2,0.2
9228,35935,0.0,0.0
9229,35936,0.1,0.1
9230,35937,0.0,0.0
9231,35938,0.4,0.4
9232,35939,0.0,0.0
9233,35940,0.1,0.1
9234,35941,0.5,0.5
9235,35942,0.1,0.1
9236,35943,0.5,0.5
9237,35944,0.2,0.2
9238,35945,0.1,0.1
9239,35946,0.4,0.4
9240,35947,0.9,0.9
9241,35948,0.4,0.4
9242,35949,0.6,0.6
9243,35950,0.3,0.3
9244,35951,0.4,0.4
9245,35952,0.2,0.2
9246,35953,0.3,0.3
9247,35954,0.2,0.2
9248,35955,0.7,0.7
9249,35956,0.9,0.9
9250,35957,0.1,0.1
9251,35958,0.3,0.3
9252,35959,0.2,0.2
9253,35960,0.5,0.5
9254,35961,0.1,0.1
9255,35962,0.3,0.3
9256,35963,0.3,0.3
9257,35964,0.1,0.1
9258,35965,0.6,0.6
9259,35966,0.4,0.4
9260,35967,0.3,0.3
